order_id,order_date,customer_id,city,product,category,quantity,price,cost
4143,2025-02-02,C108,Gurgaon,Laptop,Electronics,1,55000,48000
4144,2025-01-22,C112,Delhi,Table,Furniture,2,12000,9000
4145,2025-02-13,C257,Pune,Keyboard,Electronics,1,1200,800
4146,2025-02-19,C063,Gurgaon,Mouse,Electronics,1,500,300
4147,2025-04-04,C017,Gurgaon,Laptop,Electronics,3,55000,48000
4148,2025-01-11,C199,Mumbai,Mouse,Electronics,1,500,300
4149,2025-04-27,C088,Pune,Monitor,Electronics,2,15000,12000
4150,2025-02-25,C135,Gurgaon,Chair,Furniture,3,7000,5000
4151,2025-04-05,C104,Pune,Laptop,Electronics,2,55000,48000
4152,2025-01-11,C068,Gurgaon,Keyboard,Electronics,3,1200,800
4153,2025-02-27,C101,Delhi,Keyboard,Electronics,1,1200,800
4154,2025-02-12,C116,Gurgaon,Monitor,Electronics,1,15000,12000
4155,2025-04-20,C210,Bangalore,Laptop,Electronics,1,55000,48000
4156,2025-01-13,C070,Noida,Mouse,Electronics,3,500,300
4157,2025-02-23,C236,Gurgaon,Mouse,Electronics,3,500,300
4158,2025-01-29,C271,Gurgaon,Mouse,Electronics,3,500,300
4159,2025-02-23,C133,Noida,Keyboard,Electronics,2,1200,800
4160,2025-04-02,C124,Noida,Laptop,Electronics,1,55000,48000
4161,2025-01-09,C075,Bangalore,Table,Furniture,1,12000,9000
4162,2025-04-20,C020,Delhi,Laptop,Electronics,2,55000,48000
4163,2025-03-22,C212,Delhi,Chair,Furniture,1,7000,5000
4164,2025-03-04,C027,Pune,Laptop,Electronics,1,55000,48000
4165,2025-02-15,C008,Delhi,Chair,Furniture,2,7000,5000
4166,2025-04-09,C236,Gurgaon,Keyboard,Electronics,1,1200,800
4167,2025-01-31,C177,Pune,Keyboard,Electronics,1,1200,800
4168,2025-01-27,C058,Noida,Mouse,Electronics,2,500,300
4169,2025-01-12,C147,Bangalore,Monitor,Electronics,2,15000,12000
4170,2025-01-17,C130,Delhi,Keyboard,Electronics,3,1200,800
4171,2025-01-25,C142,Noida,Monitor,Electronics,1,15000,12000
4172,2025-01-18,C023,Bangalore,Table,Furniture,1,12000,9000
4173,2025-02-25,C011,Bangalore,Mouse,Electronics,3,500,300
4174,2025-04-13,C001,Delhi,Mouse,Electronics,2,500,300
4175,2025-01-01,C249,Pune,Monitor,Electronics,3,15000,12000
4176,2025-03-12,C073,Pune,Monitor,Electronics,3,15000,12000
4177,2025-03-29,C288,Pune,Chair,Furniture,3,7000,5000
4178,2025-02-11,C101,Gurgaon,Keyboard,Electronics,1,1200,800
4179,2025-01-18,C288,Gurgaon,Laptop,Electronics,1,55000,48000
4180,2025-01-11,C200,Bangalore,Monitor,Electronics,2,15000,12000
4181,2025-01-30,C169,Pune,Keyboard,Electronics,2,1200,800
4182,2025-01-01,C250,Mumbai,Keyboard,Electronics,2,1200,800
4183,2025-03-18,C049,Gurgaon,Chair,Furniture,1,7000,5000
4184,2025-03-03,C169,Mumbai,Laptop,Electronics,1,55000,48000
4185,2025-03-26,C261,Pune,Monitor,Electronics,1,15000,12000
4186,2025-03-16,C059,Bangalore,Chair,Furniture,3,7000,5000
4187,2025-02-16,C215,Bangalore,Chair,Furniture,2,7000,5000
4188,2025-01-22,C030,Delhi,Keyboard,Electronics,1,1200,800
4189,2025-03-19,C257,Gurgaon,Monitor,Electronics,1,15000,12000
4190,2025-04-24,C196,Bangalore,Mouse,Electronics,1,500,300
4191,2025-01-28,C152,Delhi,Monitor,Electronics,2,15000,12000
4192,2025-02-23,C214,Pune,Mouse,Electronics,2,500,300
4193,2025-03-10,C030,Pune,Table,Furniture,3,12000,9000
4194,2025-02-12,C205,Mumbai,Laptop,Electronics,1,55000,48000
4195,2025-01-07,C192,Pune,Keyboard,Electronics,1,1200,800
4196,2025-04-11,C105,Pune,Mouse,Electronics,1,500,300
4197,2025-02-20,C024,Bangalore,Mouse,Electronics,2,500,300
4198,2025-03-29,C132,Bangalore,Table,Furniture,3,12000,9000
4199,2025-03-23,C265,Noida,Table,Furniture,1,12000,9000
4200,2025-03-12,C289,Delhi,Chair,Furniture,1,7000,5000
4201,2025-03-01,C299,Pune,Table,Furniture,1,12000,9000
4202,2025-01-20,C084,Mumbai,Chair,Furniture,1,7000,5000
4203,2025-04-17,C207,Delhi,Chair,Furniture,1,7000,5000
4204,2025-01-17,C290,Delhi,Table,Furniture,2,12000,9000
4205,2025-01-13,C146,Bangalore,Chair,Furniture,2,7000,5000
4206,2025-03-04,C210,Delhi,Mouse,Electronics,2,500,300
4207,2025-02-14,C011,Pune,Chair,Furniture,2,7000,5000
4208,2025-01-16,C267,Pune,Table,Furniture,3,12000,9000
4209,2025-04-05,C019,Delhi,Keyboard,Electronics,1,1200,800
4210,2025-01-09,C131,Gurgaon,Keyboard,Electronics,1,1200,800
4211,2025-04-17,C128,Pune,Chair,Furniture,1,7000,5000
4212,2025-04-18,C220,Pune,Keyboard,Electronics,1,1200,800
4213,2025-03-16,C173,Noida,Mouse,Electronics,2,500,300
4214,2025-03-07,C194,Gurgaon,Monitor,Electronics,1,15000,12000
4215,2025-04-04,C016,Gurgaon,Table,Furniture,2,12000,9000
4216,2025-04-08,C260,Pune,Keyboard,Electronics,2,1200,800
4217,2025-03-02,C079,Pune,Laptop,Electronics,3,55000,48000
4218,2025-01-20,C178,Noida,Table,Furniture,2,12000,9000
4219,2025-01-30,C249,Noida,Table,Furniture,1,12000,9000
4220,2025-01-31,C178,Bangalore,Mouse,Electronics,2,500,300
4221,2025-02-17,C196,Noida,Mouse,Electronics,3,500,300
4222,2025-03-28,C254,Mumbai,Keyboard,Electronics,1,1200,800
4223,2025-04-03,C265,Noida,Mouse,Electronics,3,500,300
4224,2025-04-03,C298,Mumbai,Chair,Furniture,3,7000,5000
4225,2025-03-28,C294,Gurgaon,Laptop,Electronics,3,55000,48000
4226,2025-01-11,C200,Gurgaon,Keyboard,Electronics,3,1200,800
4227,2025-03-24,C021,Pune,Mouse,Electronics,3,500,300
4228,2025-01-12,C085,Pune,Keyboard,Electronics,1,1200,800
4229,2025-01-12,C175,Mumbai,Mouse,Electronics,2,500,300
4230,2025-03-09,C039,Pune,Chair,Furniture,2,7000,5000
4231,2025-02-28,C293,Noida,Keyboard,Electronics,1,1200,800
4232,2025-05-01,C226,Bangalore,Table,Furniture,1,12000,9000
4233,2025-04-21,C072,Bangalore,Monitor,Electronics,3,15000,12000
4234,2025-02-16,C156,Noida,Chair,Furniture,1,7000,5000
4235,2025-04-27,C016,Mumbai,Table,Furniture,2,12000,9000
4236,2025-04-08,C200,Bangalore,Monitor,Electronics,3,15000,12000
4237,2025-04-05,C160,Pune,Mouse,Electronics,1,500,300
4238,2025-02-26,C025,Gurgaon,Laptop,Electronics,2,55000,48000
4239,2025-01-22,C097,Gurgaon,Mouse,Electronics,3,500,300
4240,2025-01-19,C024,Pune,Mouse,Electronics,3,500,300
4241,2025-01-15,C226,Delhi,Table,Furniture,2,12000,9000
4242,2025-02-05,C269,Gurgaon,Table,Furniture,2,12000,9000
4243,2025-02-28,C249,Gurgaon,Laptop,Electronics,2,55000,48000
4244,2025-01-20,C210,Gurgaon,Chair,Furniture,1,7000,5000
4245,2025-02-11,C022,Noida,Laptop,Electronics,2,55000,48000
4246,2025-03-08,C170,Delhi,Mouse,Electronics,3,500,300
4247,2025-01-07,C196,Gurgaon,Keyboard,Electronics,2,1200,800
4248,2025-01-17,C122,Bangalore,Laptop,Electronics,3,55000,48000
4249,2025-04-29,C003,Delhi,Mouse,Electronics,2,500,300
4250,2025-05-01,C077,Noida,Mouse,Electronics,2,500,300
4251,2025-03-18,C282,Bangalore,Keyboard,Electronics,3,1200,800
4252,2025-04-09,C002,Pune,Keyboard,Electronics,2,1200,800
4253,2025-03-17,C049,Delhi,Mouse,Electronics,1,500,300
4254,2025-02-11,C294,Noida,Chair,Furniture,1,7000,5000
4255,2025-03-15,C056,Pune,Mouse,Electronics,2,500,300
4256,2025-01-09,C117,Noida,Monitor,Electronics,1,15000,12000
4257,2025-03-12,C178,Delhi,Keyboard,Electronics,1,1200,800
4258,2025-01-21,C056,Delhi,Mouse,Electronics,1,500,300
4259,2025-03-27,C110,Mumbai,Chair,Furniture,2,7000,5000
4260,2025-03-06,C203,Pune,Mouse,Electronics,3,500,300
4261,2025-01-11,C146,Delhi,Monitor,Electronics,3,15000,12000
4262,2025-03-05,C201,Gurgaon,Mouse,Electronics,3,500,300
4263,2025-01-07,C110,Gurgaon,Table,Furniture,2,12000,9000
4264,2025-04-21,C020,Bangalore,Chair,Furniture,3,7000,5000
4265,2025-01-23,C072,Bangalore,Chair,Furniture,1,7000,5000
4266,2025-03-11,C242,Gurgaon,Laptop,Electronics,1,55000,48000
4267,2025-01-19,C294,Gurgaon,Laptop,Electronics,3,55000,48000
4268,2025-03-02,C118,Bangalore,Monitor,Electronics,1,15000,12000
4269,2025-03-12,C201,Gurgaon,Keyboard,Electronics,3,1200,800
4270,2025-01-06,C283,Pune,Laptop,Electronics,1,55000,48000
4271,2025-02-23,C086,Gurgaon,Chair,Furniture,1,7000,5000
4272,2025-02-07,C074,Mumbai,Keyboard,Electronics,3,1200,800
4273,2025-02-03,C188,Noida,Keyboard,Electronics,3,1200,800
4274,2025-02-10,C081,Pune,Table,Furniture,1,12000,9000
4275,2025-04-28,C147,Bangalore,Keyboard,Electronics,2,1200,800
4276,2025-03-25,C084,Bangalore,Monitor,Electronics,2,15000,12000
4277,2025-01-16,C218,Mumbai,Mouse,Electronics,1,500,300
4278,2025-04-23,C119,Delhi,Chair,Furniture,3,7000,5000
4279,2025-04-04,C137,Pune,Chair,Furniture,2,7000,5000
4280,2025-04-22,C025,Noida,Monitor,Electronics,2,15000,12000
4281,2025-03-22,C162,Bangalore,Monitor,Electronics,2,15000,12000
4282,2025-02-05,C243,Noida,Laptop,Electronics,2,55000,48000
4283,2025-01-25,C166,Gurgaon,Mouse,Electronics,1,500,300
4284,2025-01-19,C043,Noida,Monitor,Electronics,3,15000,12000
4285,2025-03-24,C208,Noida,Keyboard,Electronics,3,1200,800
4286,2025-01-28,C036,Delhi,Table,Furniture,2,12000,9000
4287,2025-01-11,C268,Delhi,Mouse,Electronics,2,500,300
4288,2025-04-16,C181,Noida,Mouse,Electronics,1,500,300
4289,2025-03-20,C176,Gurgaon,Mouse,Electronics,3,500,300
4290,2025-02-06,C126,Bangalore,Chair,Furniture,2,7000,5000
4291,2025-02-27,C019,Delhi,Laptop,Electronics,3,55000,48000
4292,2025-03-10,C096,Mumbai,Chair,Furniture,1,7000,5000
4293,2025-01-11,C132,Pune,Laptop,Electronics,1,55000,48000
4294,2025-04-27,C089,Delhi,Mouse,Electronics,1,500,300
4295,2025-03-14,C289,Gurgaon,Monitor,Electronics,2,15000,12000
4296,2025-04-23,C117,Bangalore,Table,Furniture,1,12000,9000
4297,2025-04-22,C126,Bangalore,Chair,Furniture,2,7000,5000
4298,2025-04-26,C241,Pune,Mouse,Electronics,2,500,300
4299,2025-02-11,C220,Delhi,Keyboard,Electronics,3,1200,800
4300,2025-04-11,C199,Mumbai,Table,Furniture,3,12000,9000
4301,2025-04-04,C137,Bangalore,Keyboard,Electronics,3,1200,800
4302,2025-04-16,C207,Mumbai,Laptop,Electronics,3,55000,48000
4303,2025-02-08,C184,Delhi,Laptop,Electronics,1,55000,48000
4304,2025-03-30,C048,Bangalore,Mouse,Electronics,3,500,300
4305,2025-02-15,C053,Mumbai,Laptop,Electronics,1,55000,48000
4306,2025-01-12,C024,Delhi,Laptop,Electronics,3,55000,48000
4307,2025-01-25,C176,Gurgaon,Chair,Furniture,1,7000,5000
4308,2025-02-23,C145,Bangalore,Laptop,Electronics,1,55000,48000
4309,2025-01-12,C271,Bangalore,Mouse,Electronics,3,500,300
4310,2025-03-08,C032,Mumbai,Table,Furniture,3,12000,9000
4311,2025-01-11,C261,Mumbai,Chair,Furniture,3,7000,5000
4312,2025-04-03,C008,Pune,Mouse,Electronics,1,500,300
4313,2025-01-07,C109,Mumbai,Monitor,Electronics,1,15000,12000
4314,2025-01-29,C284,Bangalore,Monitor,Electronics,3,15000,12000
4315,2025-04-01,C165,Pune,Chair,Furniture,2,7000,5000
4316,2025-02-03,C257,Gurgaon,Laptop,Electronics,1,55000,48000
4317,2025-02-01,C286,Bangalore,Keyboard,Electronics,3,1200,800
4318,2025-01-15,C118,Mumbai,Monitor,Electronics,1,15000,12000
4319,2025-01-19,C028,Noida,Chair,Furniture,1,7000,5000
4320,2025-03-30,C126,Gurgaon,Keyboard,Electronics,1,1200,800
4321,2025-03-12,C099,Pune,Monitor,Electronics,3,15000,12000
4322,2025-02-14,C256,Mumbai,Table,Furniture,2,12000,9000
4323,2025-04-27,C069,Pune,Keyboard,Electronics,2,1200,800
4324,2025-02-06,C137,Noida,Table,Furniture,1,12000,9000
4325,2025-04-29,C181,Gurgaon,Table,Furniture,1,12000,9000
4326,2025-04-13,C274,Mumbai,Monitor,Electronics,2,15000,12000
4327,2025-04-21,C240,Gurgaon,Mouse,Electronics,3,500,300
4328,2025-04-15,C222,Pune,Laptop,Electronics,1,55000,48000
4329,2025-03-12,C289,Mumbai,Monitor,Electronics,3,15000,12000
4330,2025-02-22,C204,Noida,Monitor,Electronics,2,15000,12000
4331,2025-04-03,C266,Delhi,Mouse,Electronics,2,500,300
4332,2025-03-13,C295,Pune,Mouse,Electronics,3,500,300
4333,2025-02-25,C070,Mumbai,Table,Furniture,3,12000,9000
4334,2025-04-01,C111,Pune,Chair,Furniture,3,7000,5000
4335,2025-02-28,C037,Delhi,Chair,Furniture,2,7000,5000
4336,2025-02-15,C173,Noida,Mouse,Electronics,2,500,300
4337,2025-04-05,C044,Gurgaon,Table,Furniture,3,12000,9000
4338,2025-03-28,C127,Noida,Table,Furniture,2,12000,9000
4339,2025-01-18,C076,Noida,Keyboard,Electronics,1,1200,800
4340,2025-04-22,C162,Gurgaon,Keyboard,Electronics,2,1200,800
4341,2025-04-22,C261,Bangalore,Keyboard,Electronics,2,1200,800
4342,2025-01-29,C244,Noida,Chair,Furniture,3,7000,5000
4343,2025-01-26,C036,Pune,Table,Furniture,3,12000,9000
4344,2025-03-20,C214,Noida,Chair,Furniture,2,7000,5000
4345,2025-01-25,C010,Mumbai,Mouse,Electronics,2,500,300
4346,2025-04-12,C060,Noida,Mouse,Electronics,1,500,300
4347,2025-02-27,C211,Mumbai,Keyboard,Electronics,2,1200,800
4348,2025-03-09,C108,Delhi,Monitor,Electronics,1,15000,12000
4349,2025-03-19,C119,Delhi,Keyboard,Electronics,2,1200,800
4350,2025-02-17,C178,Pune,Monitor,Electronics,3,15000,12000
4351,2025-03-20,C156,Delhi,Monitor,Electronics,2,15000,12000
4352,2025-02-13,C052,Mumbai,Table,Furniture,3,12000,9000
4353,2025-01-28,C202,Pune,Table,Furniture,3,12000,9000
4354,2025-03-23,C246,Gurgaon,Chair,Furniture,2,7000,5000
4355,2025-01-05,C093,Noida,Table,Furniture,3,12000,9000
4356,2025-03-13,C010,Gurgaon,Table,Furniture,3,12000,9000
4357,2025-03-18,C014,Pune,Chair,Furniture,3,7000,5000
4358,2025-03-05,C280,Delhi,Laptop,Electronics,3,55000,48000
4359,2025-01-04,C298,Bangalore,Laptop,Electronics,2,55000,48000
4360,2025-01-05,C268,Pune,Mouse,Electronics,1,500,300
4361,2025-01-13,C072,Gurgaon,Mouse,Electronics,2,500,300
4362,2025-02-06,C172,Bangalore,Monitor,Electronics,1,15000,12000
4363,2025-04-16,C244,Delhi,Chair,Furniture,2,7000,5000
4364,2025-02-16,C197,Pune,Table,Furniture,2,12000,9000
4365,2025-03-03,C007,Bangalore,Keyboard,Electronics,1,1200,800
4366,2025-02-15,C248,Pune,Laptop,Electronics,3,55000,48000
4367,2025-01-30,C169,Bangalore,Monitor,Electronics,1,15000,12000
4368,2025-01-12,C150,Delhi,Keyboard,Electronics,2,1200,800
4369,2025-01-28,C136,Bangalore,Keyboard,Electronics,3,1200,800
4370,2025-01-17,C093,Bangalore,Monitor,Electronics,2,15000,12000
4371,2025-04-22,C282,Bangalore,Mouse,Electronics,3,500,300
4372,2025-02-09,C219,Gurgaon,Monitor,Electronics,3,15000,12000
4373,2025-04-08,C104,Mumbai,Chair,Furniture,2,7000,5000
4374,2025-01-25,C118,Gurgaon,Table,Furniture,3,12000,9000
4375,2025-01-03,C041,Delhi,Table,Furniture,1,12000,9000
4376,2025-04-05,C032,Delhi,Mouse,Electronics,2,500,300
4377,2025-03-24,C023,Delhi,Monitor,Electronics,2,15000,12000
4378,2025-04-30,C249,Delhi,Laptop,Electronics,3,55000,48000
4379,2025-03-08,C259,Noida,Monitor,Electronics,1,15000,12000
4380,2025-03-06,C006,Pune,Keyboard,Electronics,2,1200,800
4381,2025-03-06,C148,Gurgaon,Chair,Furniture,3,7000,5000
4382,2025-02-26,C199,Bangalore,Monitor,Electronics,2,15000,12000
4383,2025-03-01,C027,Mumbai,Chair,Furniture,1,7000,5000
4384,2025-04-28,C221,Bangalore,Chair,Furniture,2,7000,5000
4385,2025-01-16,C146,Mumbai,Monitor,Electronics,3,15000,12000
4386,2025-02-08,C260,Delhi,Laptop,Electronics,2,55000,48000
4387,2025-04-10,C141,Noida,Chair,Furniture,1,7000,5000
4388,2025-01-04,C030,Pune,Monitor,Electronics,1,15000,12000
4389,2025-04-03,C157,Mumbai,Chair,Furniture,3,7000,5000
4390,2025-02-11,C240,Delhi,Table,Furniture,3,12000,9000
4391,2025-01-24,C263,Noida,Mouse,Electronics,2,500,300
4392,2025-01-30,C252,Bangalore,Laptop,Electronics,1,55000,48000
4393,2025-04-20,C161,Noida,Laptop,Electronics,1,55000,48000
4394,2025-03-31,C075,Pune,Table,Furniture,2,12000,9000
4395,2025-04-21,C121,Bangalore,Table,Furniture,2,12000,9000
4396,2025-01-04,C059,Delhi,Monitor,Electronics,3,15000,12000
4397,2025-04-08,C010,Pune,Table,Furniture,3,12000,9000
4398,2025-04-21,C067,Noida,Mouse,Electronics,2,500,300
4399,2025-04-07,C182,Delhi,Table,Furniture,2,12000,9000
4400,2025-02-08,C187,Mumbai,Mouse,Electronics,2,500,300
4401,2025-01-26,C043,Gurgaon,Laptop,Electronics,3,55000,48000
4402,2025-03-12,C053,Delhi,Mouse,Electronics,1,500,300
4403,2025-04-30,C171,Delhi,Keyboard,Electronics,1,1200,800
4404,2025-01-15,C083,Pune,Keyboard,Electronics,1,1200,800
4405,2025-04-09,C169,Bangalore,Monitor,Electronics,3,15000,12000
4406,2025-01-04,C217,Delhi,Table,Furniture,2,12000,9000
4407,2025-01-22,C118,Delhi,Monitor,Electronics,1,15000,12000
4408,2025-05-01,C257,Bangalore,Keyboard,Electronics,1,1200,800
4409,2025-01-11,C222,Mumbai,Keyboard,Electronics,1,1200,800
4410,2025-03-23,C115,Mumbai,Keyboard,Electronics,3,1200,800
4411,2025-01-05,C129,Pune,Keyboard,Electronics,1,1200,800
4412,2025-01-21,C190,Pune,Monitor,Electronics,2,15000,12000
4413,2025-02-26,C289,Delhi,Mouse,Electronics,1,500,300
4414,2025-04-21,C047,Bangalore,Laptop,Electronics,1,55000,48000
4415,2025-03-08,C261,Mumbai,Keyboard,Electronics,3,1200,800
4416,2025-04-08,C193,Gurgaon,Laptop,Electronics,1,55000,48000
4417,2025-01-22,C028,Mumbai,Laptop,Electronics,1,55000,48000
4418,2025-04-07,C063,Noida,Chair,Furniture,1,7000,5000
4419,2025-01-25,C136,Pune,Chair,Furniture,2,7000,5000
4420,2025-01-30,C034,Noida,Table,Furniture,2,12000,9000
4421,2025-01-11,C156,Pune,Keyboard,Electronics,1,1200,800
4422,2025-04-18,C019,Pune,Mouse,Electronics,3,500,300
4423,2025-01-16,C004,Noida,Mouse,Electronics,1,500,300
4424,2025-01-18,C157,Noida,Chair,Furniture,2,7000,5000
4425,2025-03-12,C296,Noida,Keyboard,Electronics,2,1200,800
4426,2025-02-24,C068,Gurgaon,Table,Furniture,1,12000,9000
4427,2025-02-25,C184,Delhi,Laptop,Electronics,3,55000,48000
4428,2025-01-04,C283,Bangalore,Keyboard,Electronics,1,1200,800
4429,2025-01-05,C077,Delhi,Laptop,Electronics,2,55000,48000
4430,2025-01-28,C176,Gurgaon,Keyboard,Electronics,2,1200,800
4431,2025-02-06,C001,Noida,Mouse,Electronics,1,500,300
4432,2025-02-26,C208,Gurgaon,Mouse,Electronics,3,500,300
4433,2025-02-08,C272,Noida,Table,Furniture,2,12000,9000
4434,2025-04-02,C015,Gurgaon,Chair,Furniture,1,7000,5000
4435,2025-02-21,C197,Bangalore,Mouse,Electronics,1,500,300
4436,2025-03-10,C283,Gurgaon,Monitor,Electronics,2,15000,12000
4437,2025-02-22,C083,Delhi,Table,Furniture,3,12000,9000
4438,2025-04-12,C071,Delhi,Table,Furniture,1,12000,9000
4439,2025-04-20,C251,Gurgaon,Laptop,Electronics,1,55000,48000
4440,2025-02-02,C065,Pune,Chair,Furniture,1,7000,5000
4441,2025-01-05,C065,Bangalore,Keyboard,Electronics,1,1200,800
4442,2025-04-22,C012,Bangalore,Table,Furniture,3,12000,9000
4443,2025-04-15,C033,Delhi,Chair,Furniture,1,7000,5000
4444,2025-04-03,C224,Noida,Keyboard,Electronics,1,1200,800
4445,2025-03-16,C258,Delhi,Laptop,Electronics,1,55000,48000
4446,2025-03-20,C172,Delhi,Monitor,Electronics,1,15000,12000
4447,2025-04-14,C275,Bangalore,Keyboard,Electronics,1,1200,800
4448,2025-04-02,C300,Pune,Table,Furniture,2,12000,9000
4449,2025-02-27,C047,Noida,Chair,Furniture,1,7000,5000
4450,2025-03-25,C128,Pune,Laptop,Electronics,3,55000,48000
4451,2025-04-21,C047,Bangalore,Keyboard,Electronics,1,1200,800
4452,2025-01-21,C182,Gurgaon,Table,Furniture,3,12000,9000
4453,2025-02-10,C222,Noida,Keyboard,Electronics,2,1200,800
4454,2025-02-24,C125,Noida,Mouse,Electronics,2,500,300
4455,2025-02-16,C102,Gurgaon,Laptop,Electronics,1,55000,48000
4456,2025-03-20,C115,Noida,Monitor,Electronics,1,15000,12000
4457,2025-03-23,C146,Mumbai,Laptop,Electronics,2,55000,48000
4458,2025-03-08,C014,Gurgaon,Chair,Furniture,1,7000,5000
4459,2025-03-20,C290,Gurgaon,Keyboard,Electronics,1,1200,800
4460,2025-04-01,C119,Pune,Keyboard,Electronics,1,1200,800
4461,2025-02-03,C041,Mumbai,Keyboard,Electronics,3,1200,800
4462,2025-03-14,C206,Mumbai,Keyboard,Electronics,1,1200,800
4463,2025-04-29,C125,Delhi,Monitor,Electronics,1,15000,12000
4464,2025-02-12,C189,Pune,Mouse,Electronics,2,500,300
4465,2025-03-30,C076,Noida,Laptop,Electronics,3,55000,48000
4466,2025-03-08,C138,Delhi,Table,Furniture,3,12000,9000
4467,2025-03-04,C036,Gurgaon,Keyboard,Electronics,3,1200,800
4468,2025-03-16,C189,Noida,Chair,Furniture,1,7000,5000
4469,2025-05-01,C287,Bangalore,Laptop,Electronics,2,55000,48000
4470,2025-01-14,C192,Pune,Keyboard,Electronics,2,1200,800
4471,2025-03-09,C051,Mumbai,Keyboard,Electronics,1,1200,800
4472,2025-03-13,C270,Gurgaon,Table,Furniture,3,12000,9000
4473,2025-02-11,C179,Pune,Mouse,Electronics,2,500,300
4474,2025-01-17,C059,Delhi,Keyboard,Electronics,2,1200,800
4475,2025-03-16,C192,Bangalore,Laptop,Electronics,2,55000,48000
4476,2025-04-05,C037,Bangalore,Chair,Furniture,1,7000,5000
4477,2025-04-18,C225,Delhi,Mouse,Electronics,2,500,300
4478,2025-01-23,C254,Mumbai,Mouse,Electronics,2,500,300
4479,2025-01-28,C267,Mumbai,Chair,Furniture,1,7000,5000
4480,2025-02-10,C266,Delhi,Mouse,Electronics,2,500,300
4481,2025-01-27,C280,Gurgaon,Chair,Furniture,2,7000,5000
4482,2025-01-22,C025,Gurgaon,Laptop,Electronics,3,55000,48000
4483,2025-01-12,C053,Gurgaon,Table,Furniture,2,12000,9000
4484,2025-01-04,C106,Mumbai,Monitor,Electronics,1,15000,12000
4485,2025-01-16,C062,Bangalore,Table,Furniture,2,12000,9000
4486,2025-03-24,C154,Bangalore,Table,Furniture,3,12000,9000
4487,2025-04-03,C092,Pune,Laptop,Electronics,3,55000,48000
4488,2025-01-12,C203,Mumbai,Chair,Furniture,1,7000,5000
4489,2025-03-22,C104,Pune,Chair,Furniture,3,7000,5000
4490,2025-01-31,C296,Pune,Laptop,Electronics,1,55000,48000
4491,2025-04-19,C075,Pune,Chair,Furniture,3,7000,5000
4492,2025-04-09,C229,Bangalore,Laptop,Electronics,3,55000,48000
4493,2025-03-13,C203,Pune,Mouse,Electronics,2,500,300
4494,2025-04-22,C276,Pune,Mouse,Electronics,3,500,300
4495,2025-02-07,C147,Noida,Chair,Furniture,3,7000,5000
4496,2025-03-25,C213,Noida,Laptop,Electronics,1,55000,48000
4497,2025-01-20,C120,Noida,Laptop,Electronics,1,55000,48000
4498,2025-04-11,C144,Mumbai,Mouse,Electronics,3,500,300
4499,2025-01-07,C238,Pune,Monitor,Electronics,3,15000,12000
4500,2025-03-28,C213,Noida,Keyboard,Electronics,2,1200,800
4501,2025-02-20,C140,Bangalore,Mouse,Electronics,2,500,300
4502,2025-02-18,C128,Noida,Keyboard,Electronics,1,1200,800
4503,2025-03-07,C216,Gurgaon,Mouse,Electronics,1,500,300
4504,2025-03-30,C175,Mumbai,Keyboard,Electronics,1,1200,800
4505,2025-03-08,C128,Bangalore,Table,Furniture,1,12000,9000
4506,2025-02-09,C228,Delhi,Monitor,Electronics,1,15000,12000
4507,2025-03-27,C243,Bangalore,Chair,Furniture,3,7000,5000
4508,2025-04-27,C111,Delhi,Chair,Furniture,1,7000,5000
4509,2025-04-12,C170,Delhi,Chair,Furniture,2,7000,5000
4510,2025-03-19,C095,Gurgaon,Monitor,Electronics,2,15000,12000
4511,2025-01-16,C181,Mumbai,Mouse,Electronics,2,500,300
4512,2025-01-26,C184,Bangalore,Monitor,Electronics,3,15000,12000
4513,2025-01-17,C114,Gurgaon,Table,Furniture,1,12000,9000
4514,2025-03-02,C061,Delhi,Monitor,Electronics,3,15000,12000
4515,2025-01-01,C197,Noida,Monitor,Electronics,1,15000,12000
4516,2025-03-02,C291,Bangalore,Keyboard,Electronics,1,1200,800
4517,2025-01-14,C159,Bangalore,Mouse,Electronics,2,500,300
4518,2025-01-29,C083,Noida,Table,Furniture,2,12000,9000
4519,2025-04-15,C202,Bangalore,Mouse,Electronics,1,500,300
4520,2025-01-21,C209,Mumbai,Chair,Furniture,1,7000,5000
4521,2025-03-23,C035,Mumbai,Monitor,Electronics,1,15000,12000
4522,2025-03-26,C153,Pune,Mouse,Electronics,3,500,300
4523,2025-01-11,C184,Delhi,Table,Furniture,1,12000,9000
4524,2025-02-08,C226,Gurgaon,Table,Furniture,2,12000,9000
4525,2025-03-31,C018,Gurgaon,Mouse,Electronics,1,500,300
4526,2025-04-27,C110,Bangalore,Table,Furniture,2,12000,9000
4527,2025-01-28,C023,Bangalore,Keyboard,Electronics,2,1200,800
4528,2025-03-16,C081,Delhi,Table,Furniture,2,12000,9000
4529,2025-04-02,C045,Mumbai,Monitor,Electronics,3,15000,12000
4530,2025-01-12,C235,Delhi,Laptop,Electronics,3,55000,48000
4531,2025-01-12,C115,Bangalore,Laptop,Electronics,3,55000,48000
4532,2025-03-16,C189,Bangalore,Mouse,Electronics,3,500,300
4533,2025-02-26,C219,Bangalore,Mouse,Electronics,3,500,300
4534,2025-01-15,C242,Noida,Table,Furniture,1,12000,9000
4535,2025-02-10,C126,Pune,Monitor,Electronics,1,15000,12000
4536,2025-01-16,C126,Gurgaon,Keyboard,Electronics,1,1200,800
